"File","Category","Lines","UseClient","UseStateCalls","EffectCalls","UntypedValueReferences","RawFormControls","DialogContentSites","ContextCreationLines","Imports","TestsExplicitlyNamingSource","Review"
"components/theme-initializer.tsx","component","45","true","0","1","0","0","0","","react;next-themes;@/lib/theme-utils","","AST/source inventory only; see domain reports for review coverage"
"components/theme-selector.tsx","component","269","true","1","1","0","0","0","","react;next-themes;lucide-react;@/components/ui/button;@/components/ui/dropdown-menu;@/lib/utils;@/lib/theme-utils;@/lib/snow-context;@/lib/ambient-audio-context;@/components/ui/performance-mode;react-hot-toast","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/approval-action-transaction.tsx","component","149","true","1","2","3","0","0","","react;@/lib/contracts;@/lib/smart-wallet-context;@/lib/types;./smart-wallet-transaction;./game-transaction;./transaction-kit","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/approve-transaction.tsx","component","69","true","0","0","2","0","0","","react;./game-transaction;@/lib/contracts","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/attack-transaction.tsx","component","73","true","0","0","0","0","0","","./transaction-kit;react;./game-transaction;@/lib/contracts;./transaction-kit","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/baccarat-transaction.tsx","component","281","true","0","0","7","0","0","","react;./game-transaction;@/lib/contracts;@/lib/base-rpc;@/public/abi/baccarat-abi;react-hot-toast;viem;./transaction-kit;@/lib/transaction-utils;wagmi;@/lib/mission-tracking","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/BaccaratDialog.tsx","component","972","true","13","7","0","0","1","","./game-dialog-heading;@/components/transactions/transaction-kit;@/components/ui/button;@/components/ui/dialog;@/components/ui/amount-field;@/components/ui/PlayingCard;@/hooks/useTokenMetadata;@/lib/casino-bet-preferences;@/lib/casino-amount-input;@/lib/casino-client;@/lib/casino-pool-solvency;@/lib/casino-hardening-rules.mjs;@/lib/transaction-refresh;@/lib/contracts;@/lib/utils;@/public/abi/baccarat-abi;lucide-react;next/image;react;react-hot-toast;viem;wagmi;./approve-transaction;./baccarat-transaction","smoke/casino-pool-solvency-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/batch-claim-card.tsx","component","476","true","6","2","2","0","0","","@/components/ui/card;@/components/ui/button;@/components/ui/resource-state;@/lib/balance-context;@/lib/contracts;@/lib/mission-tracking;@/lib/smart-wallet-context;@/lib/transaction-utils;@/lib/types;@/lib/utils;@/public/abi/pixotchi-v3-abi;lucide-react;next/image;react;react-hot-toast;viem;@/components/ui/token-amount;@/components/ui/resource-value;wagmi;./smart-wallet-transaction","smoke/balance-consumers-read-state-smoke.ts;smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/batch-quest-start-card.tsx","component","704","true","10","5","4","0","0","","@/components/ui/card;@/components/ui/resource-value;@/components/ui/toggle-group;@/hooks/useQuestRewardsAvailability;@/lib/balance-context;@/lib/contracts;@/lib/mission-tracking;@/lib/quest-preferences;@/lib/smart-wallet-context;@/lib/transaction-refresh;@/lib/transaction-utils;@/lib/types;@/lib/utils;lucide-react;react;react-hot-toast;viem;@/components/ui/token-amount;wagmi;./smart-wallet-transaction;./transaction-kit","smoke/batch-quest-smoke.ts;smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/blackjack-transaction.tsx","component","404","true","4","2","0","0","0","","@/lib/blackjack-events;@/lib/types;@/lib/transaction-utils;react;lucide-react;@/lib/paymaster-context;./transaction-kit;./transaction-kit;./global-transaction-toast;@/lib/contracts;@/lib/farcaster-miniapp-auth-client;@/public/abi/blackjack-abi;react-hot-toast;@/lib/transaction-utils;wagmi;@/lib/builder-code;@/lib/mission-tracking","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/BlackjackDialog.tsx","component","1966","true","10","8","0","0","1","","@/lib/blackjack-events;./game-dialog-heading;@/components/ui/button;@/components/ui/dialog;@/components/ui/amount-field;@/components/ui/PlayingCard;@/lib/blackjack-cards;@/lib/blackjack-state;@/hooks/useTokenMetadata;@/lib/casino-bet-preferences;@/lib/casino-amount-input;@/lib/casino-client;@/lib/contracts;@/lib/utils;@/lib/token-display;@/lib/amount-input;@/public/abi/blackjack-abi;next/image;react;react-hot-toast;wagmi;./approve-transaction;./blackjack-transaction;./transaction-kit","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/box-game-transaction.tsx","component","142","true","0","0","0","0","0","","@/lib/box-result;./transaction-kit;react;./game-transaction;@/lib/contracts;react-hot-toast;@/lib/utils;wagmi;@/lib/transaction-utils;@/lib/mission-tracking;./transaction-kit","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/building-claim-transaction.tsx","component","50","true","0","0","2","0","0","","react;./game-transaction;@/public/abi/pixotchi-v3-abi;@/lib/contracts","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/building-speedup-transaction.tsx","component","55","true","0","0","2","0","0","","@/lib/contracts;@/lib/types;@/public/abi/pixotchi-v3-abi;./game-transaction","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/building-upgrade-transaction.tsx","component","58","true","0","0","1","0","0","","react;./game-transaction;@/lib/types;../../public/abi/pixotchi-v3-abi;@/lib/contracts","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/bundle-buy-transaction.tsx","component","129","true","0","0","5","0","0","","react;./smart-wallet-transaction;wagmi;@/lib/types;@/lib/contracts;@/lib/transaction-utils;@/lib/mission-tracking","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/buy-item-transaction.tsx","component","119","true","0","0","4","0","0","","react;./game-transaction;@/lib/contracts;./transaction-kit;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/casino-transaction.tsx","component","304","true","0","0","11","0","0","","react;./game-transaction;@/lib/contracts;@/lib/casino-hardening-rules.mjs;@/lib/base-rpc;@/public/abi/casino-abi;react-hot-toast;viem;./transaction-kit;@/lib/transaction-utils;wagmi;@/lib/mission-tracking","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/CasinoDialog.tsx","component","1083","true","14","8","0","0","1","","./game-dialog-heading;./roulette-bet-list;@/components/transactions/transaction-kit;@/components/ui/EuropeanRouletteWheel;@/components/ui/button;@/components/ui/dialog;@/components/ui/amount-field;@/hooks/useTokenMetadata;@/lib/casino-bet-preferences;@/lib/casino-amount-input;@/lib/casino-client;@/lib/casino-pool-solvency;@/lib/transaction-refresh;@/lib/casino-hardening-rules.mjs;@/lib/contracts;@/lib/utils;viem;@/lib/token-display;@/public/abi/casino-abi;lucide-react;next/image;react;react-hot-toast;wagmi;./approve-transaction;./casino-transaction;./roulette-betting-table","smoke/casino-pool-solvency-smoke.ts;smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/claim-rewards-transaction.tsx","component","66","true","0","0","2","0","0","","react;@/lib/contracts;./game-transaction","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/disabled-transaction.tsx","component","25","true","0","0","0","0","0","","react;@/lib/utils;@/components/ui/button","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/game-dialog-heading.tsx","component","17","true","0","0","0","0","0","","lucide-react;@/components/ui/dialog","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/game-transaction.tsx","component","223","true","1","0","0","0","0","","react;@vercel/analytics;wagmi;@/lib/builder-code;@/lib/farcaster-miniapp-auth-client;@/lib/owner-resource-invalidation;@/lib/paymaster-context;@/lib/transaction-utils;@/lib/types;./global-transaction-toast;./transaction-kit","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/global-transaction-toast.tsx","component","30","true","0","0","0","0","0","","react;react-dom;@/components/ui/dialog-feedback-host;./transaction-kit;./transaction-feedback-card","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/kill-transaction.tsx","component","94","true","0","0","0","0","0","","./transaction-kit;react;./game-transaction;@/lib/contracts;wagmi;@/lib/transaction-utils;@/lib/mission-tracking;./transaction-kit","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/land-mint-transaction.tsx","component","11","false","0","0","0","0","0","","@/public/abi/pixotchi-v3-abi;@/lib/contracts;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/land-name-transaction.tsx","component","53","true","0","0","1","0","0","","react;./game-transaction;@/public/abi/pixotchi-v3-abi;@/lib/contracts","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/leaf-approve-transaction.tsx","component","59","true","0","0","2","0","0","","react;./game-transaction;@/lib/contracts","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/marketplace-dialog.tsx","component","894","true","28","4","0","1","1","","@/components/ui/resource-value;@/lib/amount-input;@/lib/marketplace-order;@/components/transactions/transaction-kit;./marketplace-order-summary;@/components/transactions/game-transaction;@/components/ui/button;@/components/ui/dialog;@/components/ui/amount-field;@/lib/token-display;@/lib/contracts;@/lib/mission-tracking;@/lib/app-events;@/lib/marketplace-price;@/lib/transaction-utils;@/lib/utils;@/public/abi/pixotchi-v3-abi;react;react-hot-toast;viem;wagmi","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/marketplace-order-summary.tsx","component","20","false","0","0","0","0","0","","viem;@/components/ui/resource-value;@/lib/marketplace-price;@/lib/marketplace-order","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/mint-transaction.tsx","component","20","false","0","0","0","0","0","","@/lib/contracts;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/plant-name-transaction.tsx","component","73","true","0","0","2","0","0","","react;@/lib/contracts;./game-transaction","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/revive-transaction.tsx","component","66","true","0","0","0","0","0","","./transaction-kit;react;./game-transaction;@/lib/contracts","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/roulette-bet-list.tsx","component","36","true","0","0","0","0","0","","lucide-react;next/image;@/components/ui/button","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/roulette-betting-table.tsx","component","135","true","0","0","0","0","0","","@/public/abi/casino-abi;@/lib/roulette-bet-options;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/smart-wallet-transaction.tsx","component","32","true","0","0","2","0","0","","./game-transaction;./transaction-kit;@/lib/types","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/solana-bridge-button.tsx","component","782","true","5","7","1","0","0","","@/components/ui/button;@/hooks/useSolanaBridge;@/hooks/useSolanaWallet;@/lib/solana-bridge-lifecycle;@/lib/solana-bridge-flow;@/lib/solana-constants;@/lib/solana-bridge-executor;@/lib/owner-resource-invalidation;@privy-io/react-auth;@privy-io/react-auth/solana;bs58;lucide-react;react;react-hot-toast","smoke/owner-resource-races-smoke.ts;smoke/solana-bridge-flow-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/spin-game-transaction.tsx","component","213","true","0","0","4","0","0","","react;./game-transaction;@/lib/contracts;react-hot-toast;./transaction-kit;@/lib/utils;wagmi;@/lib/transaction-utils;@/lib/spin-game-events;@/lib/mission-tracking","smoke/spin-pending-storage-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/swap-buy-item-bundle.tsx","component","160","true","0","0","6","0","0","","react;wagmi;./smart-wallet-transaction;@/lib/contracts;@/lib/swap/bundle-calls;@/lib/types;@/lib/transaction-utils;@/lib/mission-tracking","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/swap-fence-purchase-bundle.tsx","component","132","true","0","0","5","0","0","","react;wagmi;./smart-wallet-transaction;@/lib/contracts;@/lib/swap/bundle-calls;@/lib/transaction-utils;@/lib/mission-tracking","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/swap-land-mint-bundle.tsx","component","86","true","0","0","2","0","0","","react;wagmi;./smart-wallet-transaction;@/lib/contracts;@/lib/swap/bundle-calls;@/public/abi/pixotchi-v3-abi","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/swap-mint-bundle.tsx","component","97","true","0","0","2","0","0","","react;wagmi;./smart-wallet-transaction;@/lib/contracts;@/lib/swap/bundle-calls","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/swap-plant-name-bundle.tsx","component","100","true","0","0","2","0","0","","react;wagmi;./smart-wallet-transaction;@/lib/contracts;@/lib/swap/bundle-calls","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/transaction-feedback-card.tsx","component","88","true","0","0","0","0","0","","react;lucide-react;@/lib/transaction-feedback;@/lib/utils","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/transaction-kit.tsx","component","2551","true","8","5","0","0","0","229","@/lib/transaction-monitor;@/lib/wallet-batch-status;@/lib/transaction-lifecycle;react;@vercel/analytics;viem;@/lib/open-external;viem/chains;wagmi;wagmi/experimental;@/lib/base-rpc;@/lib/owner-resource-invalidation;@/components/ui/button;@/lib/transaction-feedback;./transaction-feedback-card;./transaction-recovery-options;@/lib/pending-evm-transaction;@/lib/pending-evm-coordinator;@/lib/smart-wallet-context;@/lib/transaction-utils;@/lib/utils;@/lib/transaction-utils","smoke/owner-resource-races-smoke.ts;smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/transaction-recovery-options.tsx","component","43","true","0","0","0","0","0","","lucide-react;@/components/ui/button;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/transactions/transfer-assets-dialog.tsx","component","1259","true","21","6","3","1","1","","@/components/ui/button;@/components/ui/dialog;@/components/ui/asset-multi-select;@/components/ui/approval-state;@/components/ui/input;@/components/ui/skeleton;@/components/transactions/global-transaction-toast;@/components/transactions/transaction-recovery-options;@/components/transactions/transaction-kit;@/hooks/useDebounce;@/lib/base-rpc;@/lib/contracts;@/lib/types;@/lib/owner-resource-invalidation;react;react-hot-toast;viem;viem/chains;wagmi","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/transactions/warehouse-apply-transaction.tsx","component","89","true","0","0","2","0","0","","react;./game-transaction;@/public/abi/pixotchi-v3-abi;@/lib/contracts","smoke/purchase-state-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tutorial/config.ts","component","19","false","0","0","0","0","0","","","","AST/source inventory only; see domain reports for review coverage"
"components/tutorial/index.ts","component","4","false","0","0","0","0","0","","","","AST/source inventory only; see domain reports for review coverage"
"components/tutorial/slides.tsx","component","167","true","0","0","0","0","0","","react;./config","","AST/source inventory only; see domain reports for review coverage"
"components/tutorial/SlideshowModal.tsx","component","163","true","0","1","0","0","1","","react;./SlideshowProvider;./slides;@/components/ui/button;@/components/ui/dialog;next/image;react","","AST/source inventory only; see domain reports for review coverage"
"components/tutorial/SlideshowProvider.tsx","component","131","true","2","0","0","0","0","25","react;./config;@/lib/gamification-client","","AST/source inventory only; see domain reports for review coverage"
"components/ui/alert.tsx","component","72","false","0","0","0","0","0","","react;class-variance-authority;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/amount-field.tsx","component","45","true","0","0","0","0","0","","react;./input;./button;@/lib/utils;./resource-value","","AST/source inventory only; see domain reports for review coverage"
"components/ui/app-toaster.tsx","component","41","true","0","0","0","0","0","","react-hot-toast;lucide-react","","AST/source inventory only; see domain reports for review coverage"
"components/ui/approval-state.tsx","component","14","false","0","0","0","0","0","","react;lucide-react","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/ui/asset-carousel-button.tsx","component","42","false","0","0","0","0","0","","lucide-react;@/lib/utils;@/components/ui/button","","AST/source inventory only; see domain reports for review coverage"
"components/ui/asset-multi-select.tsx","component","38","true","0","0","0","0","0","","react;lucide-react;./button;./dropdown-menu","","AST/source inventory only; see domain reports for review coverage"
"components/ui/badge.tsx","component","43","false","0","0","0","0","0","","react;class-variance-authority;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/BaseAnimatedLogo.tsx","component","178","true","2","1","0","0","0","","react;@/lib/utils;@/components/ui/performance-mode","","AST/source inventory only; see domain reports for review coverage"
"components/ui/BaseExpandedLoadingLogo.tsx","component","156","true","1","1","0","0","0","","react;@/lib/utils;@/components/ui/performance-mode","","AST/source inventory only; see domain reports for review coverage"
"components/ui/button.tsx","component","147","true","0","0","0","0","0","","react;@radix-ui/react-slot;class-variance-authority;lucide-react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/card.tsx","component","120","false","0","0","0","0","0","","react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/dialog-feedback-host.ts","component","68","true","0","0","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"components/ui/dialog.tsx","component","385","true","1","1","0","0","0","11;12;14","react;@radix-ui/react-dialog;lucide-react;@/lib/utils;@/components/ui/dialog-feedback-host;@/lib/dialog-focus","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/ui/dropdown-menu.tsx","component","128","true","0","0","0","0","0","","react;@radix-ui/react-dropdown-menu;lucide-react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/empty-state.tsx","component","46","false","0","0","0","0","0","","lucide-react;react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/error-boundary.tsx","component","266","true","0","0","0","0","0","","@/components/ui/alert;@/components/ui/button;@/components/ui/card;lucide-react;react;@vercel/analytics","","AST/source inventory only; see domain reports for review coverage"
"components/ui/EuropeanRouletteWheel.tsx","component","298","true","2","7","0","0","0","","react;@/components/ui/performance-mode","","AST/source inventory only; see domain reports for review coverage"
"components/ui/input.tsx","component","26","false","0","0","0","1","0","","react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/loading.tsx","component","19","false","0","0","0","0","0","","","","AST/source inventory only; see domain reports for review coverage"
"components/ui/pagination-footer.tsx","component","59","true","0","0","0","0","0","","lucide-react;@/components/ui/button;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/performance-mode.tsx","component","131","true","0","1","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"components/ui/pixel-container.tsx","component","31","false","0","0","0","0","0","","react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/PlayingCard.tsx","component","183","true","0","0","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"components/ui/premium.tsx","component","110","false","0","0","0","0","0","","react;lucide-react;@/components/ui/badge;@/lib/utils","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/ui/progress-bar.tsx","component","34","true","0","0","0","0","0","","react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/refresh-icon.tsx","component","23","false","0","0","0","0","0","","react;lucide-react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/resource-state.tsx","component","22","true","0","0","0","0","0","","./button;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/resource-value.tsx","component","41","false","0","0","0","0","0","","next/image;react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/scroll-fade-controller.tsx","component","122","true","0","1","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"components/ui/skeleton.tsx","component","16","false","0","0","0","0","0","","@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/snow-effect.tsx","component","197","true","0","1","0","0","0","","react;@/lib/snow-context;@/components/ui/performance-mode","","AST/source inventory only; see domain reports for review coverage"
"components/ui/switch.tsx","component","53","true","0","0","0","0","0","","react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/textarea.tsx","component","25","false","0","0","0","1","0","","react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/toggle-group.tsx","component","301","true","1","3","0","0","0","","react;@/components/ui/button;@/components/ui/performance-mode;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/ui/token-amount.tsx","component","17","false","0","0","0","0","0","","@/lib/token-display;@/lib/utils;./resource-value","","AST/source inventory only; see domain reports for review coverage"
"components/ui/wallet-avatar.tsx","component","87","true","0","0","1","0","0","","react;next/image;@/lib/utils;@/components/hooks/useEnsAvatar","","AST/source inventory only; see domain reports for review coverage"
"components/verify-claim.tsx","component","473","true","8","1","2","0","0","","react;wagmi;react-hot-toast;next/image;@/components/ui/button;@/components/ui/card;lucide-react;wagmi;siwe;@/lib/open-external;@/lib/verify-claim-config","smoke/verify-claim-state-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/viewport-debug-overlay.tsx","component","160","true","2","1","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"components/wallet-profile.tsx","component","1064","true","8","4","7","1","2","","@/components/airdrop-claim-card;@/components/ui/switch;@/lib/clipboard;@/components/hooks/usePrimaryName;@/components/solana;@/components/ui/alert;@/components/ui/button;@/components/ui/performance-mode;@/components/ui/dialog;@/components/ui/wallet-avatar;@/hooks/useAuthSurface;@/lib/cache-utils;@/lib/chat-auth-client;@/lib/eth-mode-context;@/lib/frame-context;@/lib/open-external;@/lib/owner-resource-invalidation;@/lib/session-storage-manager;@/lib/smart-wallet-context;@/lib/solana-constants;@/lib/utils;@farcaster/miniapp-sdk;@privy-io/react-auth;@privy-io/react-auth;@privy-io/react-auth/solana;lucide-react;react;react-hot-toast;wagmi;./balance-card;./transactions/transfer-assets-dialog;./ui/pixel-container;./ui/skeleton","smoke/owner-resource-races-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useApiLeaderboards.ts","hook","45","true","0","0","0","0","0","","@tanstack/react-query;@/lib/ranking-response;@/lib/player-ranking","","AST/source inventory only; see domain reports for review coverage"
"hooks/useAppAuthController.ts","hook","1758","true","0","12","54","0","0","","@privy-io/react-auth;react;react-hot-toast;viem;viem/siwe;wagmi;@/lib/frame-context;@/lib/cache-utils;@/lib/chat-auth-client;@/lib/base-chat-session-refresh;@/lib/confirmed-miniapp-session;@/lib/session-storage-manager;@/lib/auth-surface;@/lib/local-test-mode;@/lib/local-test-wallet","smoke/auth-session-mission-hardening-smoke.ts;smoke/local-test-logout-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useAuthSurface.ts","hook","34","true","2","1","0","0","0","","react;@/lib/session-storage-manager","","AST/source inventory only; see domain reports for review coverage"
"hooks/useAutoConnect.ts","hook","35","false","0","1","2","0","0","","react;wagmi;@/lib/frame-context","","AST/source inventory only; see domain reports for review coverage"
"hooks/useBarracksSnapshot.ts","hook","47","true","1","1","0","0","0","","react;@/lib/contracts;@/lib/types","smoke/owner-resource-races-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useBroadcastMessages.ts","hook","322","true","2","4","1","0","0","","@/hooks/useAuthSurface;@/lib/broadcast-service;@/lib/frame-context;@privy-io/react-auth;react;wagmi","smoke/owner-resource-races-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useCountdown.ts","hook","72","true","1","1","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"hooks/useDeadlineClock.ts","hook","36","true","1","1","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"hooks/useDebounce.ts","hook","19","true","1","1","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"hooks/useDocumentVisible.ts","hook","22","true","0","0","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"hooks/useFarcaster.ts","hook","29","false","0","1","0","0","0","","react;@/lib/frame-context","smoke/provider-bundle-structure-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useItemCatalogs.ts","hook","36","true","0","0","0","0","0","","@tanstack/react-query;@/lib/contracts;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"hooks/useKeyboardAware.ts","hook","115","true","0","1","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"hooks/useLandLeaderboard.ts","hook","13","true","0","0","0","0","0","","@tanstack/react-query;@/lib/contracts;@/lib/land-ranking","","AST/source inventory only; see domain reports for review coverage"
"hooks/useLandMap.ts","hook","65","true","0","0","0","0","0","","@tanstack/react-query;react;@/lib/contracts;@/lib/query-keys;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"hooks/useLandQuestSlots.ts","hook","56","true","0","0","0","0","0","","react;@tanstack/react-query;@/lib/contracts;@/lib/query-keys;@/lib/quest-slots","smoke/owner-resource-races-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useMediaQuery.ts","hook","50","true","1","1","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"hooks/useOwnerResourceList.ts","hook","279","true","0","2","0","0","0","","@tanstack/react-query;react;@/lib/owner-resource-invalidation","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useQuestRewardsAvailability.ts","hook","142","true","0","0","0","0","0","","@tanstack/react-query;viem;@/lib/contracts","smoke/batch-quest-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useSeedPurchaseQuote.ts","hook","44","true","0","0","0","0","0","","@tanstack/react-query;@/lib/contracts;@/lib/swap/seed-purchase-quote;./useDebounce","","AST/source inventory only; see domain reports for review coverage"
"hooks/useSolanaBridge.ts","hook","824","true","1","0","3","0","0","","react;./useSolanaWallet;@/lib/solana-bridge-service;@/lib/solana-quote;@/lib/solana-constants;@/lib/contracts;viem;@/lib/solana-bridge-executor;@solana/web3.js;@/lib/solana-bridge-flow","smoke/solana-bridge-flow-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"hooks/useSolanaWallet.ts","hook","88","true","0","0","0","0","0","","@/lib/solana-twin;@/lib/solana-wallet-context;react","","AST/source inventory only; see domain reports for review coverage"
"hooks/useSwapQuote.ts","hook","95","true","1","2","0","0","0","","react;@/lib/swap/response;@/lib/swap/types;@/lib/transaction-monitor","","AST/source inventory only; see domain reports for review coverage"
"hooks/useTokenMetadata.ts","hook","37","true","0","0","0","0","0","","wagmi;viem","","AST/source inventory only; see domain reports for review coverage"
"hooks/useTokenSymbol.ts","hook","25","false","0","0","0","0","0","","wagmi;viem","","AST/source inventory only; see domain reports for review coverage"
"hooks/useWebQueryState.ts","hook","137","true","1","3","0","0","0","","react","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"lib/activity-client.ts","shared library","49","false","0","0","3","0","0","","./types","","AST/source inventory only; see domain reports for review coverage"
"lib/activity-filters.ts","shared library","247","false","0","0","0","0","0","","./types","smoke/activity-filters-smoke.ts;smoke/uiux-audit-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"lib/activity-service.ts","shared library","899","false","0","0","2","0","0","","server-only;next/cache;./types;./contracts;./indexer-client;./warehouse-activity","smoke/activity-filters-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"lib/ai-action-guide.ts","shared library","686","false","0","0","0","0","0","","./types","smoke/ai-knowledge-smoke.ts;smoke/ai-player-ranking-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"lib/ai-config.ts","shared library","177","false","0","0","0","0","0","","./types","smoke/ai-config-hardening-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"lib/ai-context.ts","shared library","120","false","0","0","0","0","0","","./ai-action-guide","smoke/ai-knowledge-smoke.ts;smoke/ai-plant-lifecycle-smoke.ts;smoke/ai-smoke-real-tools.ts;smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"lib/ai-custody-privacy.ts","shared library","62","false","0","0","0","0","0","","viem","","AST/source inventory only; see domain reports for review coverage"
