"File","Category","Lines","DialogContent call sites","Input/control sites","Local function declarations","Imports","Coverage meaning"
"components/tabs/swap-tab.tsx","Feature UI","686","","1","SwapLockedState:44; getTokenInfoSections:60; TokenInfoPanel:103; formatUsd:292; formatSeedPriceUsd:313; formatPercent:323; totalTxns:329; DexScreenerBrandIcon:334; TradingViewBrandIcon:345; ChartAttribution:353; SeedMarketStats:381; SeedChartPanel:490; SwapTab:511","@/components/ui/button; @/lib/open-external; @/components/ui/card; @/components/ui/error-boundary; @/components/ui/toggle-group; @/lib/app-events; @/lib/env-config; @/lib/frame-context; @/hooks/useMediaQuery; @/lib/pixotchi-token-info; @/lib/seed-market; @/lib/swap/constants; @/lib/tab-visibility-context; @farcaster/miniapp-sdk; lucide-react; next/image; react; react-hot-toast; viem; wagmi; ./TradingViewWidget; ./pixotchi-swap-panel","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/tabs/TradingViewWidget.tsx","Feature UI","168","","0","TradingViewWidget:12","react; next-themes; @/components/ui/button; @/components/ui/performance-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/tasks/TasksInfoDialog.tsx","Feature UI","352","322","0","MissionCard:29; TasksInfoDialog:67","react; @/components/ui/dialog; wagmi; next/image; @/lib/env-config; @/lib/gamification-client; @/lib/app-events; @/lib/gamification-types; @/lib/mission-tracking; lucide-react; @/components/ui/progress-bar","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/theme-initializer.tsx","Feature UI","45","","0","ThemeInitializer:14","react; next-themes; @/lib/theme-utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/theme-selector.tsx","Feature UI","269","","0","MenuSwitchItem:58; ThemeSelector:108","react; next-themes; lucide-react; @/components/ui/button; @/components/ui/dropdown-menu; @/lib/utils; @/lib/theme-utils; @/lib/snow-context; @/lib/ambient-audio-context; @/components/ui/performance-mode; react-hot-toast","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/approval-action-transaction.tsx","Transaction UI or controller","145","","0","ApprovalActionTransaction:47","react; @/lib/contracts; @/lib/smart-wallet-context; @/lib/types; ./smart-wallet-transaction; ./game-transaction; ./transaction-kit","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/approve-transaction.tsx","Transaction UI or controller","69","","0","ApproveTransaction:31","react; ./game-transaction; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/attack-transaction.tsx","Transaction UI or controller","71","","0","AttackTransaction:34","react; ./game-transaction; @/lib/contracts; ./transaction-kit","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/baccarat-transaction.tsx","Transaction UI or controller","280","","0","BaccaratTransaction:148","react; ./game-transaction; @/lib/contracts; @/lib/base-rpc; @/public/abi/baccarat-abi; react-hot-toast; viem; ./transaction-kit; @/lib/transaction-utils; wagmi; @/lib/mission-tracking","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/BaccaratDialog.tsx","Transaction UI or controller","1004","681","1","BaccaratHandArea:116; BaccaratDialog:179","@/components/transactions/transaction-kit; @/components/ui/button; @/components/ui/dialog; @/components/ui/input; @/components/ui/PlayingCard; @/hooks/useTokenMetadata; @/lib/casino-bet-preferences; @/lib/casino-amount-input; @/lib/casino-client; @/lib/casino-pool-solvency; @/lib/casino-hardening-rules.mjs; @/lib/transaction-refresh; @/lib/contracts; @/lib/utils; @/public/abi/baccarat-abi; lucide-react; next/image; react; react-hot-toast; viem; wagmi; ./approve-transaction; ./baccarat-transaction","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/batch-claim-card.tsx","Transaction UI or controller","455","","0","BatchClaimCard:77","@/components/ui/card; @/components/ui/button; @/lib/balance-context; @/lib/contracts; @/lib/mission-tracking; @/lib/smart-wallet-context; @/lib/transaction-utils; @/lib/types; @/lib/utils; @/public/abi/pixotchi-v3-abi; lucide-react; next/image; react; react-hot-toast; viem; wagmi; ./smart-wallet-transaction","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/batch-quest-start-card.tsx","Transaction UI or controller","701","","1","formatBlocksAsDuration:100; soonestHint:113; getSubmittedIdentity:130; matchesSubmittedIdentity:138; BatchQuestStartCard:149","@/components/ui/card; @/components/ui/toggle-group; @/hooks/useQuestRewardsAvailability; @/lib/balance-context; @/lib/contracts; @/lib/mission-tracking; @/lib/quest-preferences; @/lib/smart-wallet-context; @/lib/transaction-refresh; @/lib/transaction-utils; @/lib/types; @/lib/utils; lucide-react; react; react-hot-toast; viem; wagmi; ./smart-wallet-transaction; ./transaction-kit","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/blackjack-transaction.tsx","Transaction UI or controller","658","","0","BlackjackTransaction:136","react; lucide-react; @/lib/paymaster-context; ./transaction-kit; ./transaction-kit; ./global-transaction-toast; @/lib/contracts; @/lib/farcaster-miniapp-auth-client; @/public/abi/blackjack-abi; react-hot-toast; viem; @/lib/transaction-utils; wagmi; @/lib/builder-code; @/lib/mission-tracking","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/BlackjackDialog.tsx","Transaction UI or controller","2065","1639","1","BlackjackDialog:258","@/components/ui/button; @/components/ui/dialog; @/components/ui/input; @/components/ui/PlayingCard; @/hooks/useTokenMetadata; @/lib/casino-bet-preferences; @/lib/casino-amount-input; @/lib/casino-client; @/lib/contracts; @/lib/utils; @/public/abi/blackjack-abi; lucide-react; next/image; react; react-hot-toast; wagmi; ./approve-transaction; ./blackjack-transaction; ./transaction-kit","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/box-game-transaction.tsx","Transaction UI or controller","166","","0","BoxGameTransaction:73","react; ./game-transaction; @/lib/contracts; @/public/abi/PixotchiNFT.json; viem; react-hot-toast; @/lib/utils; wagmi; @/lib/transaction-utils; @/lib/mission-tracking; ./transaction-kit","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/building-claim-transaction.tsx","Transaction UI or controller","50","","0","BuildingClaimTransaction:18","react; ./game-transaction; @/public/abi/pixotchi-v3-abi; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/building-speedup-transaction.tsx","Transaction UI or controller","55","","0","BuildingSpeedUpTransaction:19","@/lib/contracts; @/lib/types; @/public/abi/pixotchi-v3-abi; ./game-transaction","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/building-upgrade-transaction.tsx","Transaction UI or controller","58","","0","BuildingUpgradeTransaction:21","react; ./game-transaction; @/lib/types; ../../public/abi/pixotchi-v3-abi; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/bundle-buy-transaction.tsx","Transaction UI or controller","129","","0","BundleBuyTransaction:44","react; ./smart-wallet-transaction; wagmi; @/lib/types; @/lib/contracts; @/lib/transaction-utils; @/lib/mission-tracking","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/buy-item-transaction.tsx","Transaction UI or controller","119","","0","BuyShopItemTransaction:57; BuyGardenItemTransaction:94","react; ./game-transaction; @/lib/contracts; ./transaction-kit; @/lib/types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/casino-transaction.tsx","Transaction UI or controller","303","","0","CasinoTransaction:106","react; ./game-transaction; @/lib/contracts; @/lib/casino-hardening-rules.mjs; @/lib/base-rpc; @/public/abi/casino-abi; react-hot-toast; viem; ./transaction-kit; @/lib/transaction-utils; wagmi; @/lib/mission-tracking","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/CasinoDialog.tsx","Transaction UI or controller","1322","940","1","getRouletteBetLabel:79; CasinoDialog:102","@/components/transactions/transaction-kit; @/components/ui/EuropeanRouletteWheel; @/components/ui/button; @/components/ui/dialog; @/components/ui/input; @/hooks/useTokenMetadata; @/lib/casino-bet-preferences; @/lib/casino-amount-input; @/lib/casino-client; @/lib/casino-pool-solvency; @/lib/transaction-refresh; @/lib/casino-hardening-rules.mjs; @/lib/contracts; @/lib/utils; @/public/abi/casino-abi; lucide-react; next/image; react; react-hot-toast; wagmi; ./approve-transaction; ./casino-transaction","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/claim-rewards-transaction.tsx","Transaction UI or controller","66","","0","ClaimRewardsTransaction:27","react; @/lib/contracts; ./game-transaction","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/disabled-transaction.tsx","Transaction UI or controller","25","","0","DisabledTransaction:12","react; @/lib/utils; @/components/ui/button","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/game-transaction.tsx","Transaction UI or controller","215","","0","GameTransaction:60","react; @vercel/analytics; wagmi; @/lib/builder-code; @/lib/farcaster-miniapp-auth-client; @/lib/owner-resource-invalidation; @/lib/paymaster-context; @/lib/transaction-utils; @/lib/types; ./global-transaction-toast; ./transaction-kit","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/global-transaction-toast.tsx","Transaction UI or controller","26","","0","GlobalTransactionToast:14","react; react-dom; @/components/ui/dialog-feedback-host; ./transaction-kit; ./transaction-feedback-card","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/kill-transaction.tsx","Transaction UI or controller","91","","0","KillTransaction:37","react; ./game-transaction; @/lib/contracts; wagmi; @/lib/transaction-utils; @/lib/mission-tracking; ./transaction-kit","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/land-mint-transaction.tsx","Transaction UI or controller","11","","0","","@/public/abi/pixotchi-v3-abi; @/lib/contracts; @/lib/types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/land-name-transaction.tsx","Transaction UI or controller","52","","0","LandNameTransaction:19","react; ./game-transaction; @/public/abi/pixotchi-v3-abi; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/leaf-approve-transaction.tsx","Transaction UI or controller","59","","0","LeafApproveTransaction:28","react; ./game-transaction; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/marketplace-dialog.tsx","Transaction UI or controller","1035","460","3","toNumberWei:46; computePriceLeafPerSeed:50; fmt:60; formatCompact:66; formatPrice:82; mapOrder:87; MarketplaceDialog:98","@/components/transactions/game-transaction; @/components/ui/button; @/components/ui/dialog; @/components/ui/input; @/lib/contracts; @/lib/mission-tracking; @/lib/app-events; @/lib/marketplace-price; @/lib/transaction-utils; @/lib/utils; @/public/abi/pixotchi-v3-abi; react; react-hot-toast; viem; wagmi","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/mint-transaction.tsx","Transaction UI or controller","20","","0","","@/lib/contracts; @/lib/types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/plant-name-transaction.tsx","Transaction UI or controller","79","","0","PlantNameTransaction:36","react; @/lib/paymaster-context; @/lib/smart-wallet-context; @/components/paymaster-toggle; @/lib/contracts; ./game-transaction","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/revive-transaction.tsx","Transaction UI or controller","63","","0","ReviveTransaction:28","react; ./game-transaction; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/smart-wallet-transaction.tsx","Transaction UI or controller","30","","0","SmartWalletTransaction:27","./game-transaction; ./transaction-kit; @/lib/types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/solana-bridge-button.tsx","Transaction UI or controller","782","","0","isExplicitWalletRejection:100; loadMatchingPendingAction:107; SolanaBridgeButton:112","@/components/ui/button; @/hooks/useSolanaBridge; @/hooks/useSolanaWallet; @/lib/solana-bridge-lifecycle; @/lib/solana-bridge-flow; @/lib/solana-constants; @/lib/solana-bridge-executor; @/lib/owner-resource-invalidation; @privy-io/react-auth; @privy-io/react-auth/solana; bs58; lucide-react; react; react-hot-toast","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/spin-game-transaction.tsx","Transaction UI or controller","212","","0","SpinGameTransaction:43","react; ./game-transaction; @/lib/contracts; react-hot-toast; ./transaction-kit; @/lib/utils; wagmi; @/lib/transaction-utils; @/lib/spin-game-events; @/lib/mission-tracking","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/swap-buy-item-bundle.tsx","Transaction UI or controller","160","","0","SwapBuyItemBundle:60","react; wagmi; ./smart-wallet-transaction; @/lib/contracts; @/lib/swap/bundle-calls; @/lib/types; @/lib/transaction-utils; @/lib/mission-tracking","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/swap-fence-purchase-bundle.tsx","Transaction UI or controller","132","","0","SwapFencePurchaseBundle:46","react; wagmi; ./smart-wallet-transaction; @/lib/contracts; @/lib/swap/bundle-calls; @/lib/transaction-utils; @/lib/mission-tracking","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/swap-land-mint-bundle.tsx","Transaction UI or controller","86","","0","SwapLandMintBundle:31","react; wagmi; ./smart-wallet-transaction; @/lib/contracts; @/lib/swap/bundle-calls; @/public/abi/pixotchi-v3-abi","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/swap-mint-bundle.tsx","Transaction UI or controller","97","","0","SwapMintBundle:41","react; wagmi; ./smart-wallet-transaction; @/lib/contracts; @/lib/swap/bundle-calls","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/swap-plant-name-bundle.tsx","Transaction UI or controller","100","","0","SwapPlantNameBundle:44","react; wagmi; ./smart-wallet-transaction; @/lib/contracts; @/lib/swap/bundle-calls","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/transaction-feedback-card.tsx","Transaction UI or controller","88","","0","TransactionFeedbackIcon:10; TransactionFeedbackCard:22","react; lucide-react; @/lib/transaction-feedback; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/transaction-kit.tsx","Transaction UI or controller","2741","","0","getTransactionPhase:117; getLifecycleTransactionProof:283; Spinner:304; getErrorMessage:320; getErrorStatusName:338; getNestedErrorCode:378; getPendingButtonText:392; getExplorerHref:407; getSendCallsSupportKey:414; createAtomicBundleUnsupportedError:427; getAtomicCapabilityStatus:433; isUnresolvedWaitError:454; isDefinitivePostSubmissionError:470; createMonitoringAbortError:478; throwIfMonitoringAborted:484; withMonitoringAbort:488; waitBeforeUnresolvedRetry:500; waitForLeaseRetry:510; isFailedReceipt:517; getPendingRecordHash:525; getPendingRecordId:529; withTimeout:533; getToastLabelData:557; getStatusLabelData:572; useTransactionContext:580; Transaction:588; TransactionButton:2250; TransactionStatus:2445; TransactionStatusAction:2475; TransactionStatusLabel:2541; TransactionToast:2565; TransactionToastIcon:2630; TransactionToastLabel:2636; TransactionToastAction:2648","react; @vercel/analytics; viem; @/lib/open-external; viem/chains; wagmi; wagmi/experimental; @/lib/base-rpc; @/lib/owner-resource-invalidation; @/components/ui/button; @/lib/transaction-feedback; ./transaction-feedback-card; ./transaction-recovery-options; @/lib/pending-evm-transaction; @/lib/pending-evm-coordinator; @/lib/smart-wallet-context; @/lib/transaction-utils; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/transaction-recovery-options.tsx","Transaction UI or controller","43","","0","TransactionRecoveryOptions:8","lucide-react; @/components/ui/button; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/transfer-assets-dialog.tsx","Transaction UI or controller","1426","937","2","TransferAssetsDialog:210","@/components/ui/button; @/components/ui/dialog; @/components/ui/dropdown-menu; @/components/ui/input; @/components/ui/skeleton; @/components/transactions/global-transaction-toast; @/components/transactions/transaction-recovery-options; @/components/transactions/transaction-kit; @/hooks/useDebounce; @/lib/base-rpc; @/lib/contracts; @/lib/types; @/lib/owner-resource-invalidation; lucide-react; react; react-hot-toast; viem; viem/chains; wagmi","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/transactions/warehouse-apply-transaction.tsx","Transaction UI or controller","88","","0","WarehouseApplyTransaction:22","react; ./game-transaction; @/public/abi/pixotchi-v3-abi; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/tutorial/config.ts","Feature UI","19","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/tutorial/index.ts","Feature UI","4","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/tutorial/slides.tsx","Feature UI","167","","0","","react; ./config","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/tutorial/SlideshowModal.tsx","Feature UI","162","90","0","Art:18; SlideshowModal:60; useEffectArrowKeys:151","react; ./SlideshowProvider; ./slides; @/components/ui/button; @/components/ui/dialog; next/image; react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/tutorial/SlideshowProvider.tsx","Feature UI","131","","0","SlideshowProvider:29; useSlideshow:126","react; ./config; @/lib/gamification-client","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/alert.tsx","UI primitive or effect","72","","0","","react; class-variance-authority; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/app-toaster.tsx","UI primitive or effect","44","","0","AppToaster:5","react-hot-toast","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/asset-carousel-button.tsx","UI primitive or effect","42","","0","AssetCarouselButton:14","lucide-react; @/lib/utils; @/components/ui/button","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/badge.tsx","UI primitive or effect","43","","0","","react; class-variance-authority; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/BaseAnimatedLogo.tsx","UI primitive or effect","178","","0","BaseAnimatedLogo:37","react; @/lib/utils; @/components/ui/performance-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/BaseExpandedLoadingLogo.tsx","UI primitive or effect","156","","0","BaseExpandedLoadingLogo:26; BaseExpandedLoadingPageLoader:149","react; @/lib/utils; @/components/ui/performance-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/button.tsx","UI primitive or effect","147","","0","","react; @radix-ui/react-slot; class-variance-authority; lucide-react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/card.tsx","UI primitive or effect","126","","0","","react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/dialog-feedback-host.ts","UI primitive or effect","68","","0","emitChange:13; getActiveDialogFeedbackHost:17; subscribe:31; useDialogFeedbackHostRef:41; useActiveDialogFeedbackHost:61","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/dialog.tsx","UI primitive or effect","338","","0","","react; @radix-ui/react-dialog; lucide-react; @/lib/utils; @/components/ui/dialog-feedback-host","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/dropdown-menu.tsx","UI primitive or effect","126","","0","","react; @radix-ui/react-dropdown-menu; lucide-react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/empty-state.tsx","UI primitive or effect","46","","0","EmptyState:22","lucide-react; react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/error-boundary.tsx","UI primitive or effect","266","","0","","@/components/ui/alert; @/components/ui/button; @/components/ui/card; lucide-react; react; @vercel/analytics","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/EuropeanRouletteWheel.tsx","UI primitive or effect","298","","0","EuropeanRouletteWheel:24","react; @/components/ui/performance-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/input.tsx","UI primitive or effect","25","","1","","react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/loading.tsx","UI primitive or effect","19","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/pagination-footer.tsx","UI primitive or effect","59","","0","PaginationFooter:15","lucide-react; @/components/ui/button; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/performance-mode.tsx","UI primitive or effect","131","","0","readPerformanceModePreference:18; applyPerformanceMode:31; setStoreValue:44; ensureInitialized:52; subscribe:58; handleStorage:76; handlePreferenceChange:82; setPerformanceModePreference:89; usePerformanceMode:103; PerformanceModeController:124","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/pixel-container.tsx","UI primitive or effect","31","","0","","react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/PlayingCard.tsx","UI primitive or effect","214","","0","getCardDisplay:43; getCardValue:53; calculateHandValue:63; PlayingCard:85; CardHand:136","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/premium.tsx","UI primitive or effect","112","","0","StatusChip:21; InlineBalanceNotice:40; DisabledReason:65; RewardResultPanel:86","react; lucide-react; @/components/ui/badge; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/progress-bar.tsx","UI primitive or effect","34","","0","ProgressBar:11","react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/refresh-icon.tsx","UI primitive or effect","23","","0","RefreshIcon:10","react; lucide-react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/scroll-fade-controller.tsx","UI primitive or effect","122","","0","setFadeAttribute:8; updateScrollFade:17; ScrollFadeController:25","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/skeleton.tsx","UI primitive or effect","16","","0","Skeleton:3","@/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/snow-effect.tsx","UI primitive or effect","197","","0","SnowEffectCanvas:36","react; @/lib/snow-context; @/components/ui/performance-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/switch.tsx","UI primitive or effect","53","","0","","react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/textarea.tsx","UI primitive or effect","24","","1","","react; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/toggle-group.tsx","UI primitive or effect","301","","0","parseMotionDuration:17; ToggleGroup:54","react; @/components/ui/button; @/components/ui/performance-mode; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/ui/wallet-avatar.tsx","UI primitive or effect","87","","0","hashAddress:15; getFallbackGradient:25; FallbackAvatar:32; WalletAvatar:49","react; next/image; @/lib/utils; @/components/hooks/useEnsAvatar","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/verify-claim.tsx","Feature UI","473","","0","parseClaimState:42; VerifyClaim:52; checkClaimStatus:72","react; wagmi; react-hot-toast; next/image; @/components/ui/button; @/components/ui/card; lucide-react; wagmi; siwe; @/lib/open-external; @/lib/verify-claim-config","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/viewport-debug-overlay.tsx","Feature UI","160","","0","readCssVariable:29; readSnapshot:33; ViewportDebugOverlay:63","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"components/wallet-profile.tsx","Feature UI","1071","634; 986","3","WalletSectionHeader:80; WalletCopyButton:106; WalletStatusPill:125; WalletInfoRow:159; WalletProfile:229","@/components/airdrop-claim-card; @/components/ui/switch; @/lib/clipboard; @/components/hooks/usePrimaryName; @/components/solana; @/components/ui/alert; @/components/ui/button; @/components/ui/performance-mode; @/components/ui/dialog; @/components/ui/wallet-avatar; @/hooks/useAuthSurface; @/lib/cache-utils; @/lib/chat-auth-client; @/lib/eth-mode-context; @/lib/frame-context; @/lib/open-external; @/lib/owner-resource-invalidation; @/lib/session-storage-manager; @/lib/smart-wallet-context; @/lib/solana-constants; @/lib/utils; @farcaster/miniapp-sdk; @privy-io/react-auth; @privy-io/react-auth; @privy-io/react-auth/solana; lucide-react; react; react-hot-toast; wagmi; ./balance-card; ./transactions/transfer-assets-dialog; ./ui/pixel-container; ./ui/skeleton","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useAppAuthController.ts","Hook","1758","","0","withTimeout:55; getPrivyLoginErrorMessage:76; reducer:115; useAppAuthController:171","@privy-io/react-auth; react; react-hot-toast; viem; viem/siwe; wagmi; @/lib/frame-context; @/lib/cache-utils; @/lib/chat-auth-client; @/lib/base-chat-session-refresh; @/lib/confirmed-miniapp-session; @/lib/session-storage-manager; @/lib/auth-surface; @/lib/local-test-mode; @/lib/local-test-wallet","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useAuthSurface.ts","Hook","34","","0","useAuthSurface:8","react; @/lib/session-storage-manager","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useAutoConnect.ts","Hook","35","","0","useAutoConnect:5","react; wagmi; @/lib/frame-context","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useBroadcastMessages.ts","Hook","322","","0","isTutorialCompleted:26; useBroadcastMessages:38","@/hooks/useAuthSurface; @/lib/broadcast-service; @/lib/frame-context; @privy-io/react-auth; react; wagmi","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useCountdown.ts","Hook","72","","0","useCountdown:5","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useDebounce.ts","Hook","19","","0","useDebounce:5","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useDocumentVisible.ts","Hook","22","","0","subscribe:5; useDocumentVisible:15","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useFarcaster.ts","Hook","29","","0","loadFarcasterSdk:6; useFarcaster:11","react; @/lib/frame-context","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useItemCatalogs.ts","Hook","34","","0","useItemCatalogs:12","@tanstack/react-query; @/lib/contracts; @/lib/types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useKeyboardAware.ts","Hook","103","","0","useViewportInsets:7","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useLandMap.ts","Hook","65","","0","useLandMap:25","@tanstack/react-query; react; @/lib/contracts; @/lib/query-keys; @/lib/types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useMediaQuery.ts","Hook","50","","0","useMediaQuery:20","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useOwnerResourceList.ts","Hook","279","","0","useOwnerResourceList:111","@tanstack/react-query; react; @/lib/owner-resource-invalidation","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useQuestRewardsAvailability.ts","Hook","142","","0","readQuestRewardsSnapshot:49; useQuestRewardsAvailability:107","@tanstack/react-query; viem; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
